review,label
"I take a ton of pictures and sometimes you just want a quick click of the button to make a fix, and Photoshop can be a little daunting. This is where Cyberlink PhotoDirector 6 can help out.

It's very easy to import pictures for organization. You can create albums, tags, etc. You can upload them to a cloud for safekeeping even.

I loved screwing around with the program the first time I sat down and played with it. It has your basic adjustments for tone, exposure, brightness, color, saturation, and lens correction.

 It also makes it easy to target certain sections of the photo for changes, fixes or deletion. For instance, if someone photo bombed you and you want to take them out of the picture, this program will help you do it. For those people who are not very Photoshop savvy, I'm telling you, it is EASY.

It's really fun playing with portraits because it has a whole beautification process you can put the photo through. You can adjust just about everything on the face, including eliminating wrinkles (yay for us who have surpassed the 40 year mark!) . You can adjust body shape, but, uh, no one would ever do that, right? hahaha. If you have a picture in which you look like Quasimodo, by the time you're done with it, you could be looking more like Cinderella.

And it really does so much more than that.

You can also make simple slideshows with your pictures and set them to music.

I did have one problem with this, but I'm sure I can find a resolution. My new computer doesn't have a disc drive and I didn't find a place to download the software online even though I have the software key. So I had to load it on my old computer. I'm sure there must be a place to do it, I probably just haven't found it yet. I'll keep searching, or if anyone knows where it is, a link would be helpful, hint hint...

Anyway, as you can probably tell, I sing the praises of this software. I've never been disappointed with Cyberlink before, having used their video software in the past as well. I think it's well worth the price and you will have a lot of fun with it and it won't make you want to pull your hair out.",0
These dopes think I'm going to write something here. Nuts to them.,0
I still have to put this on my Kindle & NOOK,0
"The year is nearly 2004 and I am still using Windows 2000. I used to be an NT 4 user but 2000 has to be the most solid Windows OS I have had the experience of using. Most software packages will still run under 2000 and so will new ones, even most games.
Windows 2000 is very secure and I use it mostly for hardcore multimedia work. I can count the amount of crashes I have had within almost 4 years using this OS on 1 hand! For the type of work that I do (Video, web, 3D) I need an OS that is going to be put through some intensive processes. 2000 did it for me.
Going with 2000 may not be the best choice for everybody, and XP is probably much better for the domestic home computer user, but if you want a solid system then look no further than 2000. It will not let you down.",0
Bought 8/2010 & it's working on a Windows 10 HP as of 7/2017.,0
"I started with Norton 360 which in turn  became this product. Though it does not due everything that I liked 360 for, once it is installed, you can stop worrying. That's what I truly value. I do use other products in addition, but this is my mainstay for protection from the outside.",0
"If version 4 was 3 stars, version 5 would deserve none.  There is no way to correct your mistakes.  It simply does not select dictated text to provide correction options and to learn from the mistakes.  That simple.  It really does not do a bad job at speech recognition itself and the provided vocabulary is of a really high quality.  However, its usability sucks big time because of its poor interface and usability issues.  It has tremendous potential otherwise.  Maybe the developers will get a clue by trying to use the software themselves.  If you would be happy to just dictate, ignore all of your mistakes and correct them at the end, then the current incarnation might serve you well (version 5.0.04, build 16361).  However, detecting the mistakes will not always be easy (spell checkers will not detect correctly spelled nonsense).",0
"This product makes doing our taxes very easy!  I don't know if we would have saved more by going to a tax preparer, but our taxes are not complicated!",0
"I like AVG a lot, and this package for three computers is a good product at a very good price.  You won't be disappointed!",0
"Downloads no problem and protects my computer, couldn't ask for more.",0
"Plugged it in.  Set it up the same as my previously failed SMC Barricade Router.  Haven't had any trouble.  I have not used the VPN feature.  Have not used many other features, just an 8-port broadband router.  Works great.",0
Its a great product an gets better every year.,0
"This is a greate collection of videos on the disk.  Most of the videos are between 2 and 6 minutes, The index allows you to quickly jump to a video that you want to review. The video goes from an introduction, to what is new in Lightroom 3. The videos cover working with the workflow, creating slideshows, and more.  I would recommend going to the authors website to get even more information on Lightroom

At this low of a cost it is a no brainer.  I highly recommed this to anyone who is just starting with Lightroom or those who ahve worked with it for a while",0
used this product since 1989 and love it,0
"This is a very comprehensive drawing and graphics package, that is affordable, thereby giving many users with ""home"" and small businesses graphics tools that were, in the past, in the hands of only the big boys. I have been using the product to create flyers and professional looking ads for awhile now, and I realize I am actually using only a small set of the features available with this software. I have also played with the photo editing/processing functions, and, while there are other software products designed for photo editing that are more comprehensive, the features available with this package have more than served my marketing needs. Everything, so far, has gone smooth--from installation of the software to using the different functions (I am running this using a Windows PC). I highly recommend this product if it fits your budget. What you can create by yourself may pay for the price of the product in the long run. Have fun!",0
Works great,0
"I'm a career techie.  Every year or so I buy this product, and every year or so I think about it before I buy it...then decide this is about as good as it gets.  The software almost never ""gets in the way"" of normal program adds, etc.  It reliably updates itself with fresh virus data just about all the time.  And, on several occasions when I have needed tech support (not because of Norton's problems, BTW), they have been easily contacted and seemed to devote a lot of resource to getting My problem fixed.",0
"Plugged it in.  Set it up the same as my previously failed SMC Barricade Router.  Haven't had any trouble.  I have not used the VPN feature.  Have not used many other features, just an 8-port broadband router.  Works great.",0
"Great product. Advanced knowledge needed to take full advantage of all the features.

Wish list: More memory, more configuration ability with the setup wizard (for less-advanced operators), gigabit ethernet, wireless N. I imagine most if not all of these will make it into the next model upgrade.",0
"So I got a new PC and it came with a few weeks free of McAfee AntiVirus Plus at a discount price.  I am a Norton guy on all my personal PCs.  Most of my work environments in the past have been McAfee because it is cheaper.  It was dog slow in the past, but I figured they would have got it right by now.  WRONG.  I was constantly turning off the active scan to speed up compiling and transferring files.

The product touted - This version of McAfee Internet Security was developed specifically to work with your Dell PC for maximum security, speed and seamless operation.

What a load of crap that turned out to be.  After my third virus, the happili re-director being the last, I uninstalled McAfee, Bought and downloaded Norton.  Virus gone and PC is running fast again.  NEVER AGAIN WILL I GET SUCKERED INTO McAfee!!!",0
"Used this software for years, works great",0
This was exactly what I needed.  The Company provided good communication in regards to receiving my order and shipping information.  Very pleased,0
Norton works!,0
Arrived as described.  I was pleased with purchase,0
"This is my initial take on this edition of Cyber Link Photo Director 7 Ultra, to satisfy the needs required by Amazon Vine.

I have thus far only installed this on my Windows 8.1 laptop computer. I have a Windows 10 driven computer coming and will update the review upon installing it on that desktop. I also will install this on my Mac Mini, version 2011, as soon as I finish installing the new operating system upgrade.

At present, though, I am going to report my first impressions of my experience on the laptop.

Long ago, Adobe Photoshop leap-frogged me so badly that I am unable to justify the expenditure for their premier photo editing software. If I were seriously involved in publishing, though, I would be staying with them.

I have used their Photoshop Elements, though, and find it to be a good program for the hobbyist, as is Corel's version. Cyber Link's Photo Director 7 Ultra, though, seems to me to be a cut above the above alternatives, and worth every penny. Organizing the photographs is an item I am still playing with.

Bear in mind, I'm not interested in many features, such as editing out people or objects to make for a cleaner view. In that sense, I'm more of a purist, interested in improving upon the view, but not in so dressing up the picture to satisfy or stun my audience. What I mean is, I am more of a photo journalist than an artist.

At a future point I will describe the great features of the organizing feature, as well as it's weaknesses. Also, I will give the free mobile app a try, this week, and report on those results.

If you already have good photo editing software that you're happy with, this may still be a nice addition to your options. But, if you have no acceptable photo editing application, by all means, this is worth every penny, and works on Windows 10 very well. More on Macintosh later.",0
"I have the running on my early 2009 Mac Mini. Honestly, my mac is lacking in power to make Parallel run with any snap. It does everything I want and expect, and it doesn't crash. But if you use an older mac mini, patience will be your friend.",1
"Let me start by saying I am no way a professional photographer, but this software makes me feel like one. I take a lot of photo's of my grandson, and let me tell you, this software makes them look professional. I could upload all the pictures, and file them, then drag out the ones that I was to edit, but it saves my original pictures AND the ones that I have edited. This software loaded on my computer with no problems. It hasn't frozen up my computer yet. Which is a problem I have had in the past with other photo editing software. I will stick to this for a while.",0
"I used it to clone a windows 7 disk and it worked flawlessly. Plug new disk into spare internal cable, clone, update bios to boot from cloned disk and it does. Yahoo! The documentation for this feature was good enough for me to succeed on the first attempt.",0
"I have been filing my own taxes since I was 16. I am now 60. I have tried most of the programs out there. Turbo Tax is by far the best. H&R Block, by far the worst. I use the ""Turbo Tax Premium"" because it has rental properties on it. It keeps track year by year (by importing last years form, from a saved Turbo Tax copy) on depreciation and prompts you for all deductions. You can't beat it. WalMart had the same program for $84. Amazon comes through again.",0
"Well worth the money, as you will need this for the Snow Leopard Up-Date in Sept.",0
"I think I have about every version of PowerDVD ever produced.  The only version that ever gave me a problem was Version 12. I installed it on my Windows 8 based HP desktop computer and it would crash the operating system each and every time after I installed it.  I installed and uninstalled it about three times before I finally gave up. However, Version 13 installs and plays DVDs on the same Windows 8 HP computer without any issue.  So for at least my particular Windows 8 desktop computer, they fixed whatever the problem was with Version 12. PowerDVD claims their TrueTheater enhancements mean a sharper picture, enhanced lighting, and smoother motion - even on HD content. I use PowerDVD and my desktop computer instead of a dedicated Blu-ray player so that I can watch steaming movies on Netflix or archived movies on my bank of hard drives. I play everything through my&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Sony-STR-DA2400ES-7-1-Channel-Home-Theater-AV-Receiver/dp/B001CSCCGO/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Sony STR-DA2400ES 7.1 Channel Home Theater AV Receiver</a>&nbsp;for up-conversion and I can't detect much - if any - difference between a Blu-ray movie or a regular DVD on my Panasonic 65 inch plasma HDTV.

Cyberlink seems to come out with a new version of PowerDVD quite frequently. For my needs, all versions do about the same thing - play DVD movies on my computer. If you already own PowerDVD, I'm not sure it is financially worth it to upgrade unless there is some particular feature you can't live without.  But if you don't have any DVD playing software, then I most assuredly recommend that you purchase PowerDVD 13. I've tried the cheaper DVD player software, but they all fall way short of PowerDVD. I believe this newest version of PowerDVD will serve your needs well into the future.",0
"As a long time Quicken user, as well as a Beta tester, this is by far the best release in recent history.  The new features that allow monitoring of your credit score is a very nice feature but the X-Ray feature allows you to understand your investments to ensure that you are not under or over allocated in a particular sector.  I have been doing this manually but it is now a breeze with Quicken Premier 2015.

Also, if you haven't previously used the Quicken mobile app for tracking your spending with your mobile device, you will quickly learn to love this feature with the improvements in 2015.

This is by far the most stable Quicken I have tested and used and the improved interface makes it even easier to use.",0
Thank you for a product well suited for small business requirement at a price that is beyond belief. This switch has been in opperation for more than 4 years and replaced previous model that was more than twice the price and lasted 2 years.,0
"I am a big supported of the Kaspersky software and have been using them for over 7 years.

This is a great product to protect you from spammers and hackers while you browse the Internet.

They also have this product as a 5-user package and I find that to be more usable for an average American family. Still, if you do not have as many devices, this product is for you. The software itself is identical on both editions.",0
"I am a huge fan of Norton products - and have used it exclusively for all my personal devices since around 2003. The fact that this software is provided free by my cable provider is simply icing on the cake.

The latest iteration of this suite is just as great. I am running it on a 7-year old Core Duo 2 with 2GB RAM (Win 7 x64), and it still runs like a champ without hogging my system's resources.

The old standby features are all still there - my favorite being Norton's File Insight which gives you a trust rating on downloaded files, Quick/Full scans, and the user interface retains the familiar tabbed-window look.

The new Backup feature also follows very familiar idioms for this category of software. You pick the What (files and folders), Where (the destination), and When (the frequency), and it does the rest.

Overall, this is a recommended upgrade to a software staple.",0
"The video is well-paced and delivered in an understandable manner.  It allows you to work with the software while watching and following the directions of instructor Candyce Mairs.  To me, the book is more of a reference guide, something I would access with a specific need or question, because overall I learn better by seeing and doing than by reading.  The video starts with the basics and builds logically.  This is everything you want in a teaching video/book!",0
"This software is great for many different things. Anywhere from buying a house without an agent to starting your own business. This software also provides forms and contracts that you can print out, which would save a lot in legal fees. I'm glad I got this software. There is also advice on buying a new car, and things to look out for. This is very valuable information.",0
good software,0
Great interface to work with (we have tried several others). Solid software and integration with systems. Formatted working raid 5 and connected at GB speed immediately with no problems,0
"Ok, it's a given that Win 10 is better than 8.1. It's a pretty good OS. It's also going to be supported for another 10 years. It's a real good bet that ""earlier"" Microsoft products will go end of life well before this does. It's also a good bet that as newer hardware comes out, you *will* need Win 10 to support it. All of the machines I have upgraded to Win 10 from 7 and 8.1 have done fine. I had one video driver on one of the 6 machines that needed to be updated (10 minute fix). That's pretty amazing for a Microsoft OS upgrade.

Right now, you have a couple of choices here on Amazon. You can grab this flash version of Win 10 and directly install it. No fuss, no problems it's a pretty easy thing to install. There are two other choices. You can buy either Win 8.1 or Win 7 disks and do the free upgrade. In both cases make sure you get the ""with SP1"" versions to reduce the hassles. You will need to do a *lot* of upgrades from Microsoft Update with either one. I've done both, the Win 7 process *seems* easier.

So what does this one do for you? It saves 1 or 2 days of poking at the computer every so often to tell it to do updates again. Could you do them faster than that? Sure, but you would need to sit at the machine for hours. If you are on a slow internet connection, it could take longer. If you are on Google Fiber at 1 Gb/s, can I come live at your house? All approaches get you a fully working Win 10 machine. Check the current prices (they change quickly). Right now you can save some real money going the Win 7 or 8.1 route. That *assumes* you have a DVD drive and don't need to hassle with converting a DVD to a flash stick for the install.

Since these reviews hang around for a while - This was written when Win 10 first came out. You have a year to go from Win 7 to Win 8.1 at this point. A year from now, doing a free upgrade from 7 or 8.1 probably isn't going to work.",0
"Not much you can say, it does what it claims to do:  install Windows 7 Home Primium SP1 64bit on your computer.

I bought a computer for travel recently and it came with  Windows 8.1.  I didn't like Windows 8 and I was having a lot of trouble with the computer.  The tech I use told me that I had to two choices: reinstall Windows 8.1 or buy Windows 7, which he recommended as being better than Windows 8.  Having used Windows 7 for several years on my ""main""computer, and having had a good experience with it, I bit the bullet and bought Windows 7.  It was like bringing an old friend to my new travel computer.",0
i'll buy every year .,0
What can you say great product.,0
"Dragon NaturallySpeaking premium version 13 is extremely similar to version 12 but has a lot of added extras, most of those are about the integration with Windows and the social media barrage of utilities.

 On a fresh install, you should be aware that you need.net 4.5 framework for Dragon NaturallySpeaking. After.net InstallShield has finished then the somewhat lengthy process of installing version 13 will occur (in my case, I put it on a laptop with a fairly high chipset, 12 gig of RAM, a secondary SSD drive and a moderately decent motherboard). It still took 90 minutes to complete. Anyway, in the early stages when the license agreement pops up you should read this, since some people may want to return the software.

  You will then be asked for the license key, and my suggestion is for you to choose custom set up. Custom set up gives you multiple options in English, and with most people, if they don't have a lexicon from the US, UK and other places, they will be perpetually corrected by the system. During the lengthy install, and it seems that it is long because the install process works out what the audio has for recording and playback, you will be constantly shown the basic tips and the learning center: from the point of view of someone new to Dragon NaturallySpeaking these two areas plus the quick start guide are the core points for using Dragon NaturallySpeaking.

If you have a version of Dragon, and have spent some time developing your profile, you should have it backed up. If not, you should do it as soon as possible. The handy part is that if you use version 12 and 13 like I do, you can use your profile and have it learning from where you were.
I use Dragon 12 at work and at home, so I have some level of comparison wih the versions in a personal and networked environment. You can't skimp on the system configuration, and if it looks like you might have to, then don't bother using Dragon. Dragon can control some windows functions, but thats not its prime purpose. Where I find it excels is when you have injuries, and I do, Dragon is a great tool. However, keeping your hard drive defragmented and optimized is essential. You can use Norton utils, or if you have issues ( technical issues) get a usb drive  of 8 to 16 gig, and install utils from portable apps dot com; portable apps defrag and optimize tools can basically save your setup, and it helps Dragon function. The biggest contrast I have is that my copy of Dragon at work uses a hard-drive that cannot be defragged because of the network, and the memory is garbage ( 2 gigs for Windows 7 is insane). Dragon is not as bad as some have said in performance, the reason that word shuts down on some computers with Dragon is that the PC has not been defragged and optimized ( by optimized I meand chkdsk with an F switch and other things; in most cases just run the app and click ""opimize"" from portable apps, it does work).

 The quick start guide is basically the main guide that you will initially be referring to, and for the most part it is unchanged from version 12. The elements you need to consider are what headsets you are going to use and in my opinion not use the one that comes with Dragon NaturallySpeaking. I chose KOSS CS-100 because of its noise reduction capabilities; if you don't have a headset with noise reduction capabilities the cyclical feedback will be a constant headache. Also, I would strongly suggest you do not use a broadband Bluetooth headset: this is not just a security suggestion, it is because the amount of people I know who have used Dragon NaturallySpeaking 12 and tried the Bluetooth headset, and they just gave up is very high.

This next suggestion is basically more than a suggestion: you will need to keep your hard drive as defragmented as you possibly can, and optimize the functions on Windows as best you can. If you use Dragon NaturallySpeaking on a network device, I know from experience that unless you have a group policy that frees up certain capabilities on your PC, you will have a very hard time using Dragon. The sum total of what happens on a PC is that the profile you use has to be as defragmented as possible, otherwise it will be shutting down about 50 to 60% of the time. The one thing I can say from experience is that when I first got Dragon, I had one arm that I could not use. The big problem is that you will need to use certain keyboard commands, so if you are using or planning to use Dragon with the hope of not doing any keyboard commands at all, then you may need to rethink your plans. You can macro certain things, but until Dragon gets used to your voice, and you get used to Dragon which in my experience can be from four weeks to three months, there is a learning curve.

It is an excellent tool, but the vowel sounds will catch you most of the time and certain conjunct consonants windup delivering some of the most absurd renderings of your speech: but the silly part about it is if you highlight the word or phrase that has come up looking absurd, the version you want is usually in the selection available. In my opinion is a handy tool, but it has its limitations.
  These are the quirks of the system, but once you get to know the short guide, it will allow you to use Dragon easily and quickly. Expect to do some editing; at least part of your verbal commands will be for editing, so you need to know that in advance.

  The claim is one of 99% accuracy but if you expect 93% as your peak, then you won't feel let down when you have to go through and do copious editing. It is very good and Dragon have a tool that is getting better and better since I first saw it around 2000, and the integration with Windows and various applications are getting better and better. Overall if you do want a version of Dragon that operates better, check out the one for Mac, which in my opinion is a lot better, but still this version for PC is still very good.",0
"Lilacs all around, the smell of fresh baked pies in the air, and a beautiful house...You wouldn't even think that there would be trouble in the atmosphere! You play as Nancy Drew, of course, solving her VERY FIRST MYSTERY...not in the series, but in her life. Emily Crandall's mom died not too long ago, leaving her in charge of Lilac in with only the help of Emily's gaurdian, Jane. You and your blue roadster need to help Emily...Why didn't Josiah Crowley leave Emily the money he promised her when he would pass away and his will would be revealed? 5 stars definitely, THE best Nancy Drew game...So far!",0
"This switch have very good capabilites, vlan, trunk, LACP (Link aggregation or IEEE 802.1AX-2008), runs very cool and is rock solid.",0
"I wanted to give plenty of time to explore the many features of Norton 360. Having used the Norton Security Suite, I wanted to see how well the extra features would work. Norton 360 installs fast and the default settings provide you with a secured PC. You don't have to do much tweaking, but you should check out the many options available. Norton 360 provides virus, spyware and firewall features for PC Security, Identity Protection for online banking and shopping (with an identity safe as well for secure logins),Backup features with 2GB of included online storage, (more space is available at extra cost), and PC tuneup features including disk optimization, file optimization, diagnostic scans, a startup manager to shut off non-necessary programs that can slow your system down and a registry cleanup to fix bad entries in your Windows Registry. The PC tune up features were the real draw for this set, which sets it apart from the regular security suite. It also has rootkit and botnet protection to keep your PC safe from these attacks. I will break this into the four sections to make it easier to comment on the features.

PC Security
Norton takes care of updating automatically, though you can run Liveupdate manually if you choose. The frequent updates take little time, but keep your PC protected and you don't have to reboot very much. You can run scan options for comprehensive (longer) and quick (shorter) time frames. If your PC is idle, Norton will automatically do a comprehensive background scan and fix any issues automatically. The option to delete temp files and browsing history are also available with the comprehensive scans. I recommend running a quick scan after browsing the net and running a comprehensive one at least once a week. While updates keep your PC updated, it is important for you to run frequent scans to look for things that may not be caught by a quick scan alone.

Identity Protection
Norton will ""learn"" your browsing habits to configure options for banking and shopping sites. If you choose to use the Identity Safe, you will need to provide a password for secure logins. I use the excellent Roboform for login and password protection, so I did not use their Identity safe.

Backup
Backup is included with 2GB of online storage with more storage available for a nominal cost. Setup is easy. You should check your options to keep space within the provided limit unless you have opted for more storage. The easy walk through will show you how much your system and update everytime you change a location feature (selecting documents, music, pictures, etc). Once set up, Backup will remind you to take the time to backup your important files. The first time will be a bit long, but subsequent backups will go quickly. If you don't backup for several weeks, Norton will not allow you to run a scan will backup first. This is a great reminder for people who don't make backups a part of their computing experience. You can also restore files. This was much easier to use than I expected.

PC Tuneup
The PC Tuneup section is great. It will cleanup your temp files, Internet Explorer history and run scans to check PC health and fix errors. The disk optimization also includes disk degfragging. I don't run the disk defragger since I use the excellent Diskeeper program wich provides more advanced defrag options, such as boot-time, page file and master file table defragging, checkdisk options and constant system defraggs. (Yes girls can be geeks too!)The registry cleanup is easy to use. The Windows Registry is heart of your PC and all programs write to this location. The Registry IS NOT FOR BEGINNERS or those unfamiliar with software programming. Messing with the Registry CAN DAMAGE YOUR COMPUTER. Fortunately, a number of great programs can fix errors which can slow your PC with a simple scan. Norton's Registry cleaner does a great job, simply click to run a scan and it takes care of the issues for you.

All options are available in easy to use Windows and have clear selections to view tasks or settings. You won't need to visit these often, as Norton takes good care of your PC without much input for you. While it does, it is important for you to take the time to actually run some of the scans and take a proactive stance to keep yourself safe. I highly recommend Norton 360, powerful and easy to use tools and protection for your PC.",0
as Expected,0
"It happens.  I actually had this in the pocket of my&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Belkin-F8N044-023-Notebook-CushTop-Stand-Dark-Sky-Pitch-Black/dp/B002GHCT2W/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Belkin F8N044-023 Notebook CushTop Stand (Dark Sky/Pitch Black)</a>&nbsp;when I was trying to log into a site and discovered that I was blocked because of a problem with my computer.  I never saw that before.  Then I saw a bunch of attack screens pop up.  I'm like, seriously?  You just did that because you saw the Norton in my pocket.

Before I could install this, I had to update my OS X.  I have been ignoring, or doing my best to ignore 10.7 Lion.  I can fly with 10.6 and sometimes these upgrades seem gratuitous, especially with all the problems this one reportedly caused.  But it was worse than that because Apple wouldn't let me go up one step.  The word I am thinking of starts with a B, has 8 letters, and rhymes with astards.  I had to go up to 10.8.

Then finally, I was able to start the Norton Internet Security. Something that should have taken five minutes took over an hour.  Why is it that I have so much difficulty doing simple things?  I had done the upgrade to 10.8, against my will, but nevertheless.  This should have been a breeze.  This is NORTON!

The first error was that I could not run a scan because the program I JUST installed could not load the scan engine because it needed to be updated.  REALLY?  I just updated it.  THREE minutes ago.  Neither could I slide the simple on button of virus protection.  I just got error readings that told me I needed to do a Live Update that wouldn't run because I JUST did it.

I have 91 messages like this pending:

Norton AntiVirusError
AntiVirus Auto-Protect could not load the scan engine.
Please run LiveUpdate to get the latest version.

I know that it is faster for Rajesh and all his counterparts to use a remote control on my computer to get it to work and my degree of frustration had me let him.  I LOLed very loudly when I saw the same things happened to him for awhile.  He finally just deleted everything Norton from my computer and reinstalled it.  He was very polite but my computer still had to be invaded to get this program to work.

It should be easier.  I want to be able to think: Yes, put this on my computer and have it be done.",0
"Ive used Turbo Tax for the 3 previous years & will use it this year as well. I don't have alot of deductions, or any children & Im single but I 'aint' the sharpest knife in the drawer & Im kinda math stupid. So in the past Ive always be a little apprehensive when I mail my returns.

I also moved 3 years ago from a state with no state taxes to a state that does collect taxes. Alot of taxes! That along with the fact that Im making more money (curse this G.W.Bush economy!) & have a larger 401K, a substantial high interest savings account & a another investment on the side, I feel the need to get the most I can out of my taxes & reporting of same.

My taxes are fairly straight forward ( I think!? ) & with some effort I could go back to doing them again. But I have made mistakes doing my taxes  in the past & Turbo Tax ( so far ) has not. I feel confidant using Turbo Tax & that alone is worth the price of admission.

As far as the e filing, I don't use it. Thankfully, Im in a position where I can wait for my check. If I got it right away it wouldnt make any difference in my quality of life so the expense is just a waste for me.

Also, I didn't read it here but while at Staples last night I saw something about getting a free year of credit monitoring from Experian when you purchase the deluxe model. NOW, how much would you pay!? ;P",0
"Installed fast with no problems.  Gives me better protection than the free anti-virus programs with no pop-up advertising.  For only $7, it's a great deal!  And it doesn't slow down my PC as much as McAfee and some other big name brands.  I'm very happy with this software.

For only $5 more you can upgrade to the next level of protection.&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Trend-Micro-Titanium-Internet-Security-2012-3-Users/dp/B005AAWNBE/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Trend Micro Titanium Internet Security 2012 - 3 Users</a>&nbsp;The 2nd level gives you more protection for your offline PC as well as more settings, computer scanner, child surfing blocks, and 2 GB of online back-up.

And for only $5 on top of that you can get Trend Micro's top security software.&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Trend-Micro-Titanium-Maximum-Security-2012-3-Users-3-PC-1-Mac/dp/B005AAWOT0/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Trend Micro Titanium Maximum Security 2012 - 3 Users (3 PC, 1 Mac)</a>.  Top security for under $20 is a great deal.  But for anyone wanting just the basic internet surfing protection, then this $7 Titanium Antivirus + is all that is needed.  Highly recommended.",0
Works as expected. Best AV on the market.,0
great,0
"Apple has made a huge leap with this ""Mac OS X 10.2 Jaguar"". The several components, (as well as the respective features contained in them), are well-integrated and stable. I am particularly thrilled by the ease with which its 'Rendezvous' linked my device to other devices, without requiring any sort of configuration. All other components work just as fine.
Like the big cat it was named after, this OS waxes strong. It is resilient too!",0
works,0
